latitude,longitude,temperature_anomaly
42.75,-72.75,5.14581298828125
42.75,-72.25,5.159576416015625
42.75,-71.75,5.265106201171875
42.75,-71.5,5.261199951171875
42.5,-124.25,-6.568450927734375
42.5,-124.0,-7.386749267578125
42.5,-123.75,-9.029266357421875
42.5,-123.5,-7.670745849609375
42.5,-123.25,-9.432861328125
42.5,-123.0,-9.95465087890625
42.5,-122.75,-8.92724609375
42.5,-122.5,-8.156005859375
42.5,-122.25,-8.44952392578125
42.5,-122.0,-5.40899658203125
42.5,-121.75,-9.259307861328125
42.5,-121.5,-9.536773681640625
42.5,-121.25,-8.039642333984375
42.5,-121.0,-7.102294921875
42.5,-120.75,-9.228668212890625
42.5,-120.5,-7.675994873046875
42.5,-120.25,-8.081268310546875
42.5,-120.0,-7.484375
42.5,-119.75,-7.518035888671875
42.5,-119.5,-8.087615966796875
42.5,-119.25,-7.6434326171875
42.5,-118.75,-9.452362060546875
42.5,-118.5,-5.291412353515625
42.5,-118.25,-6.4229736328125
42.5,-118.0,-5.514801025390625
42.5,-117.75,-6.51556396484375
42.5,-117.5,-6.353668212890625
42.5,-117.25,-6.667388916015625
42.5,-117.0,-6.20294189453125
42.5,-116.75,-6.766357421875
42.5,-116.5,-6.51068115234375
42.5,-116.25,-7.93621826171875
42.5,-116.0,-7.770721435546875
42.5,-115.75,-5.84283447265625
42.5,-115.5,-6.309600830078125
42.5,-115.25,-6.487823486328125
42.5,-115.0,-5.962432861328125
42.5,-114.75,-6.981353759765625
42.5,-114.5,-6.888702392578125
42.5,-114.25,-5.63177490234375
42.5,-114.0,-7.774566650390625
42.5,-113.75,-8.163909912109375
42.5,-113.5,-8.39306640625
42.5,-113.25,-7.6240234375
42.5,-113.0,-8.8223876953125
42.5,-112.75,-7.96917724609375
42.5,-112.5,-7.0960693359375
42.5,-112.25,-6.3446044921875
42.5,-112.0,-6.813568115234375
42.5,-111.75,-6.05316162109375
42.5,-111.5,-6.24273681640625
42.5,-111.25,-7.014251708984375
42.5,-111.0,-6.08740234375
42.5,-110.75,-6.188751220703125
42.5,-110.5,-7.16912841796875
42.5,-110.25,-8.026580810546875
42.5,-110.0,-9.609375
42.5,-109.75,-9.079071044921875
42.5,-109.5,-7.7261962890625
42.5,-109.25,-5.975433349609375
42.5,-109.0,-6.228363037109375
42.5,-108.75,-6.545623779296875
42.5,-108.5,-6.256134033203125
42.5,-108.25,-5.324249267578125
42.5,-98.0,5.262176513671875
42.5,-97.25,5.446319580078125
42.5,-97.0,5.440032958984375
42.5,-96.75,5.6641845703125
42.5,-96.5,5.503326416015625
42.5,-96.25,5.488555908203125
42.5,-96.0,5.75958251953125
42.5,-95.75,6.16943359375
42.5,-95.5,6.3160400390625
42.5,-95.25,6.448486328125
42.5,-95.0,6.54931640625
42.5,-94.75,6.535247802734375
42.5,-94.5,6.473846435546875
42.5,-94.25,6.64111328125
42.5,-94.0,6.928680419921875
42.5,-93.75,6.98748779296875
42.5,-93.5,7.0205078125
42.5,-93.25,6.96453857421875
42.5,-93.0,6.880584716796875
42.5,-92.75,6.862213134765625
42.5,-92.5,6.9962158203125
42.5,-92.25,7.14404296875
42.5,-92.0,7.1678466796875
42.5,-91.75,6.98419189453125
42.5,-91.5,6.84716796875
42.5,-91.25,6.553985595703125
42.5,-91.0,6.19683837890625
42.5,-90.75,6.35198974609375
42.5,-90.5,6.29803466796875
42.5,-90.25,6.09033203125
42.5,-90.0,6.015411376953125
42.5,-89.75,5.9124755859375
42.5,-89.5,5.759033203125
42.5,-89.25,5.912506103515625
42.5,-89.0,5.940032958984375
42.5,-88.75,5.85662841796875
42.5,-88.5,5.9202880859375
42.5,-88.25,6.017547607421875
42.5,-88.0,6.499725341796875
42.5,-86.25,5.83636474609375
42.5,-86.0,6.888702392578125
42.5,-85.75,6.818939208984375
42.5,-85.5,6.55841064453125
42.5,-85.25,6.371246337890625
42.5,-85.0,6.423004150390625
42.5,-84.75,6.28521728515625
42.5,-84.5,6.078857421875
42.5,-84.25,5.806884765625
42.5,-84.0,5.65411376953125
42.5,-83.75,5.478851318359375
42.5,-83.5,5.359405517578125
42.5,-83.25,5.336700439453125
42.5,-83.0,5.2861328125
42.5,-82.5,5.58880615234375
42.5,-82.25,5.69970703125
42.5,-82.0,5.614410400390625
42.5,-81.75,5.2109375
42.5,-79.5,5.557373046875
42.5,-79.25,7.760406494140625
42.5,-79.0,7.58917236328125
42.5,-78.75,6.75006103515625
42.5,-78.5,6.639556884765625
42.5,-78.25,6.01153564453125
42.5,-78.0,6.35467529296875
42.5,-77.75,6.177947998046875
42.5,-77.5,5.651519775390625
42.5,-77.25,5.456787109375
42.5,-77.0,5.761962890625
42.5,-76.75,5.839630126953125
42.5,-76.5,6.51983642578125
42.5,-76.25,5.944549560546875
42.5,-76.0,6.035186767578125
42.5,-75.75,5.848907470703125
42.5,-75.5,6.02520751953125
42.5,-75.25,6.15966796875
42.5,-75.0,6.5333251953125
42.5,-74.75,5.91302490234375
42.5,-74.5,5.77703857421875
42.5,-74.25,5.298919677734375
42.5,-73.75,5.644317626953125
42.5,-73.5,5.958099365234375
42.5,-73.25,5.691497802734375
42.5,-73.0,5.388458251953125
42.5,-72.75,5.104034423828125
42.5,-71.75,5.0987548828125
42.25,-124.25,-7.708160400390625
42.25,-124.0,-8.143707275390625
42.25,-123.75,-8.670562744140625
42.25,-123.5,-8.05340576171875
42.25,-123.25,-8.934844970703125
42.25,-123.0,-9.208099365234375
42.25,-122.75,-8.003326416015625
42.25,-122.5,-9.6480712890625
42.25,-122.25,-8.800140380859375
42.25,-122.0,-8.358489990234375
42.25,-121.75,-8.867340087890625
42.25,-121.5,-10.148101806640625
42.25,-121.25,-9.027069091796875
42.25,-121.0,-7.82720947265625
42.25,-120.75,-8.014068603515625
42.25,-120.5,-7.249359130859375
42.25,-120.25,-8.213165283203125
42.25,-120.0,-7.21771240234375
42.25,-119.75,-7.60064697265625
42.25,-119.5,-7.699371337890625
42.25,-119.25,-8.13720703125
42.25,-119.0,-6.1494140625
42.25,-118.75,-8.2291259765625
42.25,-118.5,-5.39935302734375
42.25,-118.25,-7.168701171875
42.25,-118.0,-8.72723388671875
42.25,-117.75,-7.349517822265625
42.25,-117.5,-7.909698486328125
42.25,-117.25,-5.364410400390625
42.25,-117.0,-6.1470947265625
42.25,-116.75,-5.908172607421875
42.25,-116.5,-6.319976806640625
42.25,-116.25,-6.29461669921875
42.25,-116.0,-6.96759033203125
42.25,-115.5,-6.34588623046875
42.25,-115.25,-6.717864990234375
42.25,-115.0,-6.13629150390625
42.25,-114.75,-6.480438232421875
42.25,-114.5,-6.95831298828125
42.25,-114.25,-8.53314208984375
42.25,-114.0,-6.076385498046875
42.25,-113.75,-6.669525146484375
42.25,-113.5,-8.78985595703125
42.25,-113.25,-6.905059814453125
42.25,-113.0,-8.8985595703125
42.25,-112.75,-6.812469482421875
42.25,-112.5,-6.18646240234375
42.25,-112.25,-6.60028076171875
42.25,-112.0,-7.006927490234375
42.25,-111.75,-5.49468994140625
42.25,-111.5,-6.505401611328125
42.25,-111.25,-7.138671875
42.25,-111.0,-6.910888671875
42.25,-110.75,-6.20245361328125
42.25,-110.5,-7.019439697265625
42.25,-110.25,-7.956939697265625
42.25,-110.0,-8.793426513671875
42.25,-109.75,-8.625274658203125
42.25,-109.5,-8.17926025390625
42.25,-109.25,-6.997283935546875
42.25,-109.0,-6.243438720703125
42.25,-108.75,-5.753082275390625
42.25,-108.5,-5.818145751953125
42.25,-108.25,-6.1563720703125
42.25,-108.0,-6.063079833984375
42.25,-107.75,-6.901275634765625
42.25,-107.5,-5.49908447265625
42.25,-107.25,-6.54132080078125
42.25,-97.25,5.060821533203125
42.25,-97.0,5.2193603515625
42.25,-96.75,5.32940673828125
42.25,-96.5,5.404510498046875
42.25,-96.25,5.50152587890625
42.25,-96.0,5.699005126953125
42.25,-95.75,5.87335205078125
42.25,-95.5,6.040008544921875
42.25,-95.25,6.14215087890625
42.25,-95.0,6.431549072265625
42.25,-94.75,6.49774169921875
42.25,-94.5,6.61572265625
42.25,-94.25,6.73822021484375
42.25,-94.0,6.791473388671875
42.25,-93.75,6.827545166015625
42.25,-93.5,6.80218505859375
42.25,-93.25,6.818634033203125
42.25,-93.0,6.936553955078125
42.25,-92.75,6.78167724609375
42.25,-92.5,6.832611083984375
42.25,-92.25,6.952850341796875
42.25,-92.0,7.073394775390625
42.25,-91.75,6.92523193359375
42.25,-91.5,6.782501220703125
42.25,-91.25,6.7633056640625
42.25,-91.0,6.66143798828125
42.25,-90.75,6.33929443359375
42.25,-90.5,6.392578125
42.25,-90.25,6.384246826171875
42.25,-90.0,6.0926513671875
42.25,-89.75,5.92279052734375
42.25,-89.5,5.903717041015625
42.25,-89.25,5.855865478515625
42.25,-89.0,5.9610595703125
42.25,-88.75,6.065673828125
42.25,-88.5,5.93304443359375
42.25,-88.25,5.8798828125
42.25,-88.0,6.189666748046875
42.25,-86.25,6.2745361328125
42.25,-86.0,6.766571044921875
42.25,-85.75,6.644134521484375
42.25,-85.5,6.503387451171875
42.25,-85.25,6.489471435546875
42.25,-85.0,6.437713623046875
42.25,-84.75,6.248260498046875
42.25,-84.5,6.095458984375
42.25,-84.25,5.85528564453125
42.25,-84.0,5.707275390625
42.25,-83.75,5.507293701171875
42.25,-83.5,5.313812255859375
42.25,-83.25,5.48663330078125
42.25,-83.0,5.540313720703125
42.25,-82.75,5.671844482421875
42.25,-82.5,5.562469482421875
42.25,-80.0,5.43280029296875
42.25,-79.75,6.943511962890625
42.25,-79.5,6.64691162109375
42.25,-79.25,6.3470458984375
42.25,-79.0,6.7017822265625
42.25,-78.75,6.386627197265625
42.25,-78.5,5.8544921875
42.25,-78.25,6.0587158203125
42.25,-78.0,6.10723876953125
42.25,-77.75,5.90802001953125
42.25,-77.5,5.740966796875
42.25,-77.25,5.632537841796875
42.25,-77.0,5.463592529296875
42.25,-76.75,5.645172119140625
42.25,-76.5,5.602142333984375
42.25,-76.25,5.73101806640625
42.25,-76.0,5.83343505859375
42.25,-75.75,5.87109375
42.25,-75.5,5.59564208984375
42.25,-75.25,5.777008056640625
42.25,-75.0,5.779510498046875
42.25,-74.75,5.87237548828125
42.25,-74.5,6.07073974609375
42.25,-74.0,5.462921142578125
42.25,-73.75,5.526947021484375
42.25,-73.5,5.338714599609375
42.25,-73.25,5.385101318359375
42.25,-73.0,5.027008056640625
42.0,-124.0,-7.6414794921875
42.0,-123.75,-7.519317626953125
42.0,-123.5,-8.80682373046875
42.0,-123.25,-9.897674560546875
42.0,-123.0,-9.49859619140625
42.0,-122.75,-10.317047119140625
42.0,-122.5,-8.93927001953125
42.0,-122.25,-9.373565673828125
42.0,-122.0,-9.35968017578125
42.0,-121.75,-9.26715087890625
42.0,-121.5,-9.273162841796875
42.0,-121.25,-9.41815185546875
42.0,-121.0,-7.97515869140625
42.0,-120.75,-8.77130126953125
42.0,-120.5,-5.123809814453125
42.0,-120.25,-7.77178955078125
42.0,-120.0,-7.296966552734375
42.0,-119.75,-7.102294921875
42.0,-119.5,-7.848876953125
42.0,-119.25,-8.286407470703125
42.0,-119.0,-6.7777099609375
42.0,-118.75,-6.082122802734375
42.0,-118.5,-7.365325927734375
42.0,-118.25,-9.260528564453125
42.0,-118.0,-7.27117919921875
42.0,-117.5,-8.035614013671875
42.0,-117.25,-6.9786376953125
42.0,-117.0,-6.334930419921875
42.0,-116.75,-7.044464111328125
42.0,-116.5,-6.549285888671875
42.0,-116.25,-6.2999267578125
42.0,-116.0,-7.428436279296875
42.0,-115.75,-6.278472900390625
42.0,-115.25,-5.819122314453125
42.0,-115.0,-8.322540283203125
42.0,-114.75,-6.86492919921875
42.0,-114.5,-7.47601318359375
42.0,-114.25,-7.758209228515625
42.0,-114.0,-6.518798828125
42.0,-113.75,-6.611846923828125
42.0,-113.5,-7.528411865234375
42.0,-113.25,-8.5164794921875
42.0,-113.0,-8.225830078125
42.0,-112.75,-7.45550537109375
42.0,-112.5,-7.882476806640625
42.0,-112.25,-7.106781005859375
42.0,-112.0,-7.018798828125
42.0,-111.75,-5.01849365234375
42.0,-111.5,-6.74127197265625
42.0,-111.25,-6.32489013671875
42.0,-111.0,-7.093902587890625
42.0,-110.75,-6.868194580078125
42.0,-110.5,-6.723388671875
42.0,-110.25,-8.239044189453125
42.0,-110.0,-8.0950927734375
42.0,-109.75,-7.536102294921875
42.0,-109.5,-6.713226318359375
42.0,-109.25,-6.211822509765625
42.0,-109.0,-6.56280517578125
42.0,-108.75,-5.51226806640625
42.0,-108.5,-5.941741943359375
42.0,-108.25,-5.582244873046875
42.0,-108.0,-5.665191650390625
42.0,-107.75,-5.57696533203125
42.0,-96.75,5.12664794921875
42.0,-96.5,5.189544677734375
42.0,-96.25,5.260955810546875
42.0,-96.0,5.67449951171875
42.0,-95.75,5.49871826171875
42.0,-95.5,5.77789306640625
42.0,-95.25,5.98236083984375
42.0,-95.0,6.13702392578125
42.0,-94.75,6.515899658203125
42.0,-94.5,6.672607421875
42.0,-94.25,6.78314208984375
42.0,-94.0,6.71331787109375
42.0,-93.75,6.61871337890625
42.0,-93.5,6.680633544921875
42.0,-93.25,6.51708984375
42.0,-93.0,6.659332275390625
42.0,-92.75,6.814788818359375
42.0,-92.5,6.880035400390625
42.0,-92.25,6.82232666015625
42.0,-92.0,6.7608642578125
42.0,-91.75,6.5960693359375
42.0,-91.5,6.5635986328125
42.0,-91.25,6.74920654296875
42.0,-91.0,6.850372314453125
42.0,-90.75,6.725860595703125
42.0,-90.5,6.500885009765625
42.0,-90.25,6.1937255859375
42.0,-90.0,6.15289306640625
42.0,-89.75,5.8494873046875
42.0,-89.5,5.778961181640625
42.0,-89.25,5.821868896484375
42.0,-89.0,6.023651123046875
42.0,-88.75,5.92803955078125
42.0,-88.5,5.679901123046875
42.0,-88.25,5.64794921875
42.0,-88.0,5.651885986328125
42.0,-87.75,5.6837158203125
42.0,-86.5,5.570770263671875
42.0,-86.25,6.170867919921875
42.0,-86.0,6.2427978515625
42.0,-85.75,6.114227294921875
42.0,-85.5,6.37786865234375
42.0,-85.25,6.3536376953125
42.0,-85.0,6.217041015625
42.0,-84.75,6.074066162109375
42.0,-84.5,5.796417236328125
42.0,-84.25,5.691009521484375
42.0,-84.0,5.641845703125
42.0,-83.75,5.68310546875
42.0,-83.5,5.524322509765625
42.0,-83.25,5.10540771484375
42.0,-80.25,6.90771484375
42.0,-80.0,6.691436767578125
42.0,-79.75,6.536834716796875
42.0,-79.5,6.748809814453125
42.0,-79.25,6.943756103515625
42.0,-79.0,6.358306884765625
42.0,-78.75,6.107666015625
42.0,-78.5,5.684967041015625
42.0,-78.25,5.82305908203125
42.0,-78.0,5.874969482421875
42.0,-77.75,5.62200927734375
42.0,-77.5,5.34765625
42.0,-77.25,5.436279296875
42.0,-77.0,5.4088134765625
42.0,-76.75,5.516571044921875
42.0,-76.5,5.283447265625
42.0,-76.25,5.41748046875
42.0,-76.0,5.51568603515625
42.0,-75.75,5.742218017578125
42.0,-75.5,5.599334716796875
42.0,-75.25,5.339202880859375
42.0,-75.0,5.744415283203125
42.0,-74.75,5.5853271484375
42.0,-74.25,5.20501708984375
42.0,-74.0,5.7193603515625
42.0,-73.5,5.02349853515625
42.0,-73.25,5.0263671875
41.75,-124.0,-5.817169189453125
41.75,-123.75,-10.0089111328125
41.75,-123.5,-8.032379150390625
41.75,-123.25,-7.8187255859375
41.75,-123.0,-8.435638427734375
41.75,-122.75,-9.549713134765625
41.75,-122.5,-7.56256103515625
41.75,-122.25,-11.461090087890625
41.75,-122.0,-8.361053466796875
41.75,-121.75,-8.3043212890625
41.75,-121.5,-8.553375244140625
41.75,-121.25,-8.8572998046875
41.75,-121.0,-9.05938720703125
41.75,-120.75,-9.323638916015625
41.75,-120.5,-7.72265625
41.75,-120.25,-6.828033447265625
41.75,-120.0,-6.182586669921875
41.75,-119.75,-8.308380126953125
41.75,-119.5,-7.986907958984375
41.75,-119.25,-8.04345703125
41.75,-119.0,-6.24847412109375
41.75,-118.75,-7.84149169921875
41.75,-118.5,-8.298919677734375
41.75,-118.25,-6.76373291015625
41.75,-118.0,-7.4647216796875
41.75,-117.75,-5.96063232421875
41.75,-117.5,-9.558990478515625
41.75,-117.25,-7.79296875
41.75,-117.0,-6.528839111328125
41.75,-116.75,-6.523223876953125
41.75,-116.5,-5.467498779296875
41.75,-116.25,-6.561676025390625
41.75,-116.0,-6.6923828125
41.75,-115.75,-6.045166015625
41.75,-115.5,-7.132354736328125
41.75,-115.25,-7.1898193359375
41.75,-115.0,-5.987091064453125
41.75,-114.75,-7.603973388671875
41.75,-114.5,-8.4100341796875
41.75,-114.25,-8.5595703125
41.75,-114.0,-7.949066162109375
41.75,-113.75,-7.72454833984375
41.75,-113.5,-8.515960693359375
41.75,-113.25,-7.586822509765625
41.75,-113.0,-9.20343017578125
41.75,-112.75,-9.096435546875
41.75,-112.5,-9.326934814453125
41.75,-112.25,-8.475830078125
41.75,-112.0,-9.14178466796875
41.75,-111.75,-6.43145751953125
41.75,-111.5,-6.644012451171875
41.75,-111.25,-7.204345703125
41.75,-111.0,-6.230194091796875
41.75,-110.75,-6.509521484375
41.75,-110.5,-6.619232177734375
41.75,-110.25,-7.77154541015625
41.75,-110.0,-7.859649658203125
41.75,-109.75,-6.533935546875
41.75,-109.5,-6.39697265625
41.75,-109.25,-5.73797607421875
41.75,-109.0,-5.559722900390625
41.75,-108.75,-6.158355712890625
41.75,-108.5,-5.702423095703125
41.75,-108.25,-5.202392578125
41.75,-108.0,-6.053619384765625
41.75,-107.75,-5.7822265625
41.75,-96.5,5.07232666015625
41.75,-96.25,5.115264892578125
41.75,-96.0,5.28533935546875
41.75,-95.75,5.43310546875
41.75,-95.5,5.78460693359375
41.75,-95.25,6.1092529296875
41.75,-95.0,6.321563720703125
41.75,-94.75,6.436767578125
41.75,-94.5,6.69854736328125
41.75,-94.25,6.723846435546875
41.75,-94.0,6.65582275390625
41.75,-93.75,6.504547119140625
41.75,-93.5,6.610015869140625
41.75,-93.25,6.627197265625
41.75,-93.0,6.4871826171875
41.75,-92.75,6.50079345703125
41.75,-92.5,6.61328125
41.75,-92.25,6.661468505859375
41.75,-92.0,6.638580322265625
41.75,-91.75,6.62139892578125
41.75,-91.5,6.742431640625
41.75,-91.25,6.6866455078125
41.75,-91.0,6.539337158203125
41.75,-90.75,6.564605712890625
41.75,-90.5,6.359039306640625
41.75,-90.25,6.083740234375
41.75,-90.0,5.87615966796875
41.75,-89.75,5.983001708984375
41.75,-89.5,5.939697265625
41.75,-89.25,5.86737060546875
41.75,-89.0,5.7491455078125
41.75,-88.75,5.763397216796875
41.75,-88.5,5.758056640625
41.75,-88.25,5.3758544921875
41.75,-88.0,5.3564453125
41.75,-87.75,5.773712158203125
41.75,-87.5,5.680877685546875
41.75,-86.75,5.487579345703125
41.75,-86.5,5.764801025390625
41.75,-86.25,6.002044677734375
41.75,-86.0,5.95794677734375
41.75,-85.75,5.91583251953125
41.75,-85.5,5.960296630859375
41.75,-85.25,5.9176025390625
41.75,-85.0,5.800994873046875
41.75,-84.75,5.58843994140625
41.75,-84.5,5.56524658203125
41.75,-84.25,5.750640869140625
41.75,-84.0,5.8656005859375
41.75,-83.75,5.851348876953125
41.75,-83.5,5.756195068359375
41.75,-81.25,6.315093994140625
41.75,-81.0,6.2601318359375
41.75,-80.75,6.413848876953125
41.75,-80.5,6.3729248046875
41.75,-80.25,6.61181640625
41.75,-80.0,6.762908935546875
41.75,-79.75,6.514251708984375
41.75,-79.5,6.36883544921875
41.75,-79.25,6.334014892578125
41.75,-79.0,6.10748291015625
41.75,-78.75,5.525787353515625
41.75,-78.5,5.328857421875
41.75,-78.25,5.415191650390625
41.75,-78.0,5.102264404296875
41.75,-77.75,5.1788330078125
41.75,-77.5,5.0582275390625
41.75,-77.25,5.1905517578125
41.75,-76.5,5.38726806640625
41.75,-76.25,5.35205078125
41.75,-76.0,5.156402587890625
41.75,-75.75,5.274871826171875
41.75,-75.0,5.46917724609375
41.75,-74.75,5.301422119140625
41.75,-74.5,5.327880859375
41.5,-123.75,-9.94671630859375
41.5,-123.5,-7.776031494140625
41.5,-123.25,-11.283538818359375
41.5,-123.0,-8.152069091796875
41.5,-122.75,-7.532562255859375
41.5,-122.5,-6.65631103515625
41.5,-122.25,-8.95465087890625
41.5,-122.0,-9.103302001953125
41.5,-121.75,-9.430206298828125
41.5,-121.5,-10.383148193359375
41.5,-121.25,-8.992431640625
41.5,-121.0,-9.751800537109375
41.5,-120.75,-9.179901123046875
41.5,-120.5,-7.644378662109375
41.5,-120.25,-7.675872802734375
41.5,-120.0,-6.001953125
41.5,-119.75,-8.383544921875
41.5,-119.5,-8.435546875
41.5,-119.25,-7.996673583984375
41.5,-119.0,-10.465301513671875
41.5,-118.75,-7.736846923828125
41.5,-118.5,-7.054351806640625
41.5,-118.25,-7.030059814453125
41.5,-118.0,-6.276214599609375
41.5,-117.75,-9.00994873046875
41.5,-117.5,-7.239410400390625
41.5,-117.25,-6.28045654296875
41.5,-117.0,-5.926361083984375
41.5,-116.75,-6.396087646484375
41.5,-116.5,-6.414581298828125
41.5,-116.25,-6.151580810546875
41.5,-116.0,-6.823486328125
41.5,-115.75,-6.579742431640625
41.5,-115.5,-7.13916015625
41.5,-115.25,-6.98974609375
41.5,-115.0,-8.7884521484375
41.5,-114.75,-7.660308837890625
41.5,-114.5,-8.3843994140625
41.5,-114.25,-8.833465576171875
41.5,-114.0,-8.89508056640625
41.5,-113.75,-9.257476806640625
41.5,-113.5,-8.39105224609375
41.5,-113.25,-8.109283447265625
41.5,-112.5,-5.046356201171875
41.5,-112.25,-6.47943115234375
41.5,-112.0,-7.185333251953125
41.5,-111.75,-6.714447021484375
41.5,-111.5,-6.154815673828125
41.5,-111.25,-5.88446044921875
41.5,-111.0,-6.13177490234375
41.5,-110.75,-6.653076171875
41.5,-110.5,-7.3206787109375
41.5,-110.25,-7.739166259765625
41.5,-110.0,-6.9932861328125
41.5,-109.75,-5.277496337890625
41.5,-108.5,-5.235137939453125
41.5,-108.25,-6.06268310546875
41.5,-107.75,-5.718048095703125
41.5,-107.5,-5.24591064453125
41.5,-96.5,5.08245849609375
41.5,-96.25,5.18505859375
41.5,-96.0,5.267852783203125
41.5,-95.75,5.45208740234375
41.5,-95.5,5.694244384765625
41.5,-95.25,6.116119384765625
41.5,-95.0,6.265960693359375
41.5,-94.75,6.392364501953125
41.5,-94.5,6.513641357421875
41.5,-94.25,6.58221435546875
41.5,-94.0,6.43743896484375
41.5,-93.75,6.4600830078125
41.5,-93.5,6.408111572265625
41.5,-93.25,6.309112548828125
41.5,-93.0,6.40313720703125
41.5,-92.75,6.533233642578125
41.5,-92.5,6.47454833984375
41.5,-92.25,6.383026123046875
41.5,-92.0,6.607391357421875
41.5,-91.75,6.656097412109375
41.5,-91.5,6.466217041015625
41.5,-91.25,6.282684326171875
41.5,-91.0,6.150421142578125
41.5,-90.75,6.065032958984375
41.5,-90.5,6.10003662109375
41.5,-90.25,5.95928955078125
41.5,-90.0,6.01568603515625
41.5,-89.75,6.01593017578125
41.5,-89.5,5.668792724609375
41.5,-89.25,5.538421630859375
41.5,-89.0,5.6168212890625
41.5,-88.75,5.65850830078125
41.5,-88.5,5.491943359375
41.5,-88.25,5.385040283203125
41.5,-88.0,5.18798828125
41.5,-87.75,5.0689697265625
41.5,-87.5,5.281036376953125
41.5,-87.25,5.2115478515625
41.5,-87.0,5.28076171875
41.5,-86.75,5.23175048828125
41.5,-86.5,5.474853515625
41.5,-86.25,5.45306396484375
41.5,-86.0,5.536956787109375
41.5,-85.75,5.56365966796875
41.5,-85.5,5.509918212890625
41.5,-85.25,5.43560791015625
41.5,-85.0,5.342010498046875
41.5,-84.75,5.31561279296875
41.5,-84.5,5.460052490234375
41.5,-84.25,5.56976318359375
41.5,-84.0,5.578521728515625
41.5,-83.75,5.673736572265625
41.5,-83.5,5.55303955078125
41.5,-83.25,5.1761474609375
41.5,-83.0,5.646728515625
41.5,-81.5,6.17779541015625
41.5,-81.25,5.88824462890625
41.5,-81.0,5.682891845703125
41.5,-80.75,6.09979248046875
41.5,-80.5,6.016204833984375
41.5,-80.25,6.143218994140625
41.5,-80.0,6.0594482421875
41.5,-79.75,6.10003662109375
41.5,-79.5,5.985137939453125
41.5,-79.25,5.749755859375
41.5,-79.0,5.50732421875
41.5,-78.75,5.587738037109375
41.5,-78.25,5.100616455078125
41.5,-76.0,5.17413330078125
41.5,-75.75,5.482147216796875
41.5,-75.5,5.050384521484375
41.5,-75.25,5.50177001953125
41.5,-75.0,5.22979736328125
41.25,-124.0,-5.506134033203125
41.25,-123.75,-7.87677001953125
41.25,-123.5,-7.87896728515625
41.25,-123.25,-6.3206787109375
41.25,-123.0,-9.62127685546875
41.25,-122.75,-8.87225341796875
41.25,-122.5,-12.337158203125
41.25,-122.25,-7.247772216796875
41.25,-122.0,-7.609588623046875
41.25,-121.75,-9.143157958984375
41.25,-121.5,-8.98529052734375
41.25,-121.25,-10.589324951171875
41.25,-121.0,-9.342803955078125
41.25,-120.75,-10.311767578125
41.25,-120.5,-6.329498291015625
41.25,-120.25,-8.3531494140625
41.25,-120.0,-6.7186279296875
41.25,-119.75,-9.020172119140625
41.25,-119.5,-7.697265625
41.25,-119.25,-8.152984619140625
41.25,-119.0,-9.39263916015625
41.25,-118.75,-7.179107666015625
41.25,-118.5,-11.43792724609375
41.25,-118.25,-7.509063720703125
41.25,-118.0,-8.7423095703125
41.25,-117.75,-8.4813232421875
41.25,-117.5,-7.4935302734375
41.25,-117.25,-8.42974853515625
41.25,-117.0,-8.79229736328125
41.25,-116.75,-8.036773681640625
41.25,-116.5,-6.489013671875
41.25,-116.25,-7.221099853515625
41.25,-116.0,-7.045440673828125
41.25,-115.75,-7.067901611328125
41.25,-115.5,-7.902130126953125
41.25,-115.25,-7.409027099609375
41.25,-115.0,-8.32550048828125
41.25,-114.75,-8.78717041015625
41.25,-114.5,-8.7969970703125
41.25,-114.25,-9.2451171875
41.25,-114.0,-11.155181884765625
41.25,-113.75,-11.070526123046875
41.25,-113.5,-7.624969482421875
41.25,-113.25,-7.744232177734375
41.25,-113.0,-5.824615478515625
41.25,-112.0,-6.646514892578125
41.25,-111.75,-7.83740234375
41.25,-111.5,-6.42572021484375
41.25,-111.25,-6.068023681640625
41.25,-111.0,-6.7991943359375
41.25,-110.75,-7.127349853515625
41.25,-110.5,-5.240814208984375
41.25,-110.25,-6.3458251953125
41.25,-110.0,-6.19854736328125
41.25,-109.25,-5.0384521484375
41.25,-108.75,-5.036773681640625
41.25,-107.75,-5.13140869140625
41.25,-107.0,-5.116851806640625
41.25,-106.25,-5.46258544921875
41.25,-96.25,5.100433349609375
41.25,-96.0,5.17425537109375
41.25,-95.75,5.326629638671875
41.25,-95.5,5.459136962890625
41.25,-95.25,5.6439208984375
41.25,-95.0,5.89373779296875
41.25,-94.75,6.211700439453125
41.25,-94.5,6.3270263671875
41.25,-94.25,6.176544189453125
41.25,-94.0,6.34326171875
41.25,-93.75,6.334197998046875
41.25,-93.5,6.3182373046875
41.25,-93.25,6.30120849609375
41.25,-93.0,6.341888427734375
41.25,-92.75,6.553192138671875
41.25,-92.5,6.52734375
41.25,-92.25,6.659515380859375
41.25,-92.0,6.5902099609375
41.25,-91.75,6.444122314453125
41.25,-91.5,6.218048095703125
41.25,-91.25,5.924041748046875
41.25,-91.0,5.847320556640625
41.25,-90.75,5.66058349609375
41.25,-90.5,5.63677978515625
41.25,-90.25,5.578643798828125
41.25,-90.0,5.512542724609375
41.25,-89.75,5.566558837890625
41.25,-89.5,5.49591064453125
41.25,-89.25,5.55450439453125
41.25,-89.0,5.51898193359375
